what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1470980188884
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1470980189149
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470980206543
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1470980228416
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470980280942
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1470980406213
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470980424824
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470980443297
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470980443640
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470980443718
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470980477946
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470980478040
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470980490333
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470980492532
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470980492642
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470980493609
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1470980501081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470980504436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470980504873
